OID_,MAX_alt,MIN_alt,MEAN_heading,MAX_gs,ident,COUNT_,MEAN_alt,END_DATETIME,TRACK_DURATION,START_DATETIME,ANY_altChange,MIN_gs,F_id,PlatformType,Speed,DateTime,DateTimeSim,Distance_1_sec,BEARING,POINT_X,POINT_Y,POINT_Z,PlatformName,Speed_km_hr
1194,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9732326,-77.26108953,39.22594199,nan,"u""""Aircraft""""",1287.472
1195,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.973118,-77.26311015,39.22400714,nan,"u""""Aircraft""""",1287.472
1196,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730033,-77.26513077,39.22207224,nan,"u""""Aircraft""""",1287.472
1197,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730742,-77.26715138,39.22013728,nan,"u""""Aircraft""""",1287.472
1198,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9732951,-77.269172,39.21820227,nan,"u""""Aircraft""""",1287.472
1199,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9731805,-77.27119262,39.2162672,nan,"u""""Aircraft""""",1287.472
1200,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730658,-77.27321324,39.21433208,nan,"u""""Aircraft""""",1287.472
1201,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9731013,-77.27523385,39.21239691,nan,"u""""Aircraft""""",1287.472
1202,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730221,-77.27725447,39.21046169,nan,"u""""Aircraft""""",1287.472
1203,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9731297,-77.27927509,39.20852641,nan,"u""""Aircraft""""",1287.472
1204,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9729783,-77.28129571,39.20659108,nan,"u""""Aircraft""""",1287.472
1205,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9731992,-77.28331633,39.20465569,nan,"u""""Aircraft""""",1287.472
1206,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9732701,-77.28533694,39.20272025,nan,"u""""Aircraft""""",1287.472
1207,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730054,-77.28735756,39.20078476,nan,"u""""Aircraft""""",1287.472
1208,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730408,-77.28937818,39.19884921,nan,"u""""Aircraft""""",1287.472
1209,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9731471,-77.2913988,39.19691362,nan,"u""""Aircraft""""",1287.472
1210,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9733326,-77.29341941,39.19497797,nan,"u""""Aircraft""""",1287.472
1211,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730679,-77.29544003,39.19304226,nan,"u""""Aircraft""""",1287.472
1212,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9729532,-77.29746065,39.1911065,nan,"u""""Aircraft""""",1287.472
1213,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9729095,-77.29948127,39.18917069,nan,"u""""Aircraft""""",1287.472
1214,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.973122,-77.30150189,39.18723482,nan,"u""""Aircraft""""",1287.472
1215,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9731845,-77.3035225,39.18529891,nan,"u""""Aircraft""""",1287.472
1216,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.973247,-77.30554312,39.18336293,nan,"u""""Aircraft""""",1287.472
1217,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730886,-77.30756374,39.18142691,nan,"u""""Aircraft""""",1287.472
1218,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9731511,-77.30958436,39.17949083,nan,"u""""Aircraft""""",1287.472
1219,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9732136,-77.31160497,39.1775547,nan,"u""""Aircraft""""",1287.472
1220,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730906,-77.31362559,39.17561851,nan,"u""""Aircraft""""",1287.472
1221,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730823,-77.31564621,39.17368228,nan,"u""""Aircraft""""",1287.472
1222,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9731177,-77.31766683,39.17174598,nan,"u""""Aircraft""""",1287.472
1223,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9731885,-77.31968744,39.16980964,nan,"u""""Aircraft""""",1287.472
1224,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9733585,-77.32170806,39.16787324,nan,"u""""Aircraft""""",1287.472
1225,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9732956,-77.32372868,39.16593679,nan,"u""""Aircraft""""",1287.472
1226,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730734,-77.3257493,39.16400028,nan,"u""""Aircraft""""",1287.472
1227,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9731254,-77.32776992,39.16206373,nan,"u""""Aircraft""""",1287.472
1228,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9731254,-77.32979053,39.16012711,nan,"u""""Aircraft""""",1287.472
1229,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9732072,-77.33181115,39.15819045,nan,"u""""Aircraft""""",1287.472
1230,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730926,-77.33383177,39.15625373,nan,"u""""Aircraft""""",1287.472
1231,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.972978,-77.33585239,39.15431696,nan,"u""""Aircraft""""",1287.472
1232,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730135,-77.337873,39.15238013,nan,"u""""Aircraft""""",1287.472
1233,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9732697,-77.33989362,39.15044326,nan,"u""""Aircraft""""",1287.472
1234,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9731989,-77.34191424,39.14850633,nan,"u""""Aircraft""""",1287.472
1235,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9729072,-77.34393486,39.14656934,nan,"u""""Aircraft""""",1287.472
1236,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.973101,-77.34595548,39.1446323,nan,"u""""Aircraft""""",1287.472
1237,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730803,-77.34797609,39.14269521,nan,"u""""Aircraft""""",1287.472
1238,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730803,-77.34999671,39.14075807,nan,"u""""Aircraft""""",1287.472
1239,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9730631,-77.35201733,39.13882087,nan,"u""""Aircraft""""",1287.472
1240,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9727578,-77.35403795,39.13688362,nan,"u""""Aircraft""""",1287.472
1241,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9736809,-77.35605856,39.13494631,nan,"u""""Aircraft""""",1287.472
1242,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.9736809,-77.35807918,39.13300895,nan,"u""""Aircraft""""",1287.472
1243,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.6731891,-77.36009014,39.13106551,nan,"u""""Aircraft""""",1287.472
1244,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.6730761,-77.36209765,39.12911987,nan,"u""""Aircraft""""",1287.472
1245,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.67315,-77.36410517,39.12717417,nan,"u""""Aircraft""""",1287.472
1246,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.6732239,-77.36611268,39.12522842,nan,"u""""Aircraft""""",1287.472
1247,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.6731389,-77.3681202,39.12328262,nan,"u""""Aircraft""""",1287.472
1248,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.6731475,-77.37012771,39.12133676,nan,"u""""Aircraft""""",1287.472
1249,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.6732586,-77.37213523,39.11939085,nan,"u""""Aircraft""""",1287.472
1250,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.6731084,-77.37414274,39.11744488,nan,"u""""Aircraft""""",1287.472
1251,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.6731443,-77.37615026,39.11549886,nan,"u""""Aircraft""""",1287.472
1252,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.6731794,-77.37815777,39.11355279,nan,"u""""Aircraft""""",1287.472
1253,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:41,357.6311111,218.6732518,-77.38016529,39.11160666,nan,"u""""Aircraft""""",1287.472
1254,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6731748,-77.3821728,39.10966048,nan,"u""""Aircraft""""",1287.472
1255,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6732099,-77.38418032,39.10771424,nan,"u""""Aircraft""""",1287.472
1256,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6732457,-77.38618783,39.10576796,nan,"u""""Aircraft""""",1287.472
1257,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6731322,-77.38819535,39.10382161,nan,"u""""Aircraft""""",1287.472
1258,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.673168,-77.39020286,39.10187522,nan,"u""""Aircraft""""",1287.472
1259,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6730917,-77.39221038,39.09992877,nan,"u""""Aircraft""""",1287.472
1260,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6733141,-77.39421789,39.09798226,nan,"u""""Aircraft""""",1287.472
1261,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6732006,-77.39622541,39.09603571,nan,"u""""Aircraft""""",1287.472
1262,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6730871,-77.39823292,39.0940891,nan,"u""""Aircraft""""",1287.472
1263,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6733466,-77.40024044,39.09214243,nan,"u""""Aircraft""""",1287.472
1264,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6732331,-77.40224796,39.09019571,nan,"u""""Aircraft""""",1287.472
1265,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6731197,-77.40425547,39.08824894,nan,"u""""Aircraft""""",1287.472
1266,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6731555,-77.40626299,39.08630211,nan,"u""""Aircraft""""",1287.472
1267,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6732285,-77.4082705,39.08435524,nan,"u""""Aircraft""""",1287.472
1268,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6730409,-77.41027802,39.0824083,nan,"u""""Aircraft""""",1287.472
1269,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6732253,-77.41228553,39.08046131,nan,"u""""Aircraft""""",1287.472
1270,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6731119,-77.41429305,39.07851427,nan,"u""""Aircraft""""",1287.472
1271,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6732968,-77.41630056,39.07656718,nan,"u""""Aircraft""""",1287.472
1272,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6728853,-77.41830808,39.07462003,nan,"u""""Aircraft""""",1287.472
1273,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6732564,-77.42031559,39.07267283,nan,"u""""Aircraft""""",1287.472
1274,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6731441,-77.42232311,39.07072557,nan,"u""""Aircraft""""",1287.472
1275,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6731813,-77.42433062,39.06877826,nan,"u""""Aircraft""""",1287.472
1276,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6731066,-77.42633814,39.0668309,nan,"u""""Aircraft""""",1287.472
1277,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6732181,-77.42834565,39.06488348,nan,"u""""Aircraft""""",1287.472
1278,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6731434,-77.43035317,39.06293601,nan,"u""""Aircraft""""",1287.472
1279,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6730687,-77.43236068,39.06098849,nan,"u""""Aircraft""""",1287.472
1280,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6731431,-77.4343682,39.05904091,nan,"u""""Aircraft""""",1287.472
1281,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6730684,-77.43637571,39.05709328,nan,"u""""Aircraft""""",1287.472
1282,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.6733289,-77.43838323,39.05514559,nan,"u""""Aircraft""""",1287.472
1283,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.901236,-77.44039074,39.05319785,nan,"u""""Aircraft""""",1287.472
1284,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9012719,-77.44240465,39.05125405,nan,"u""""Aircraft""""",1287.472
1285,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9014217,-77.44442214,39.04931243,nan,"u""""Aircraft""""",1287.472
1286,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9013077,-77.44643962,39.04737075,nan,"u""""Aircraft""""",1287.472
1287,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9013077,-77.44845711,39.04542902,nan,"u""""Aircraft""""",1287.472
1288,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9014576,-77.45047459,39.04348724,nan,"u""""Aircraft""""",1287.472
1289,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9013077,-77.45249208,39.0415454,nan,"u""""Aircraft""""",1287.472
1290,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.901122,-77.45450956,39.03960351,nan,"u""""Aircraft""""",1287.472
