OID_,ident,DateTimeSim,POINT_X,POINT_Y
8076,ASH6263,4/7/2021 11:23:45,-77.62611913,38.94135272
8349,ASH6301,4/7/2021 11:23:45,-77.15523157,39.32655905
8939,ASQ4103,4/7/2021 11:23:45,-76.09152302,38.95494847
9139,ASQ4242,4/7/2021 11:23:45,-76.7306472,39.11207262
9582,ASQ4457,4/7/2021 11:23:45,-77.99772193,39.32639573
9828,ASQ4255,4/7/2021 11:23:45,-76.28946907,39.09845631
10056,AWI3982,4/7/2021 11:23:45,-77.70531227,38.59139496
10261,ASQ5146,4/7/2021 11:23:45,-76.22579178,38.84250466
10664,AWI4057,4/7/2021 11:23:45,-77.47075848,38.92535011
11015,ASQ5132,4/7/2021 11:23:45,-77.24070055,39.24501369
11567,DAL1469,4/7/2021 11:23:45,-77.59186947,38.96230616
11960,ASQ5477,4/7/2021 11:23:45,-77.97830626,39.33325683
12280,AWI4121,4/7/2021 11:23:45,-77.48104066,38.92122388
12611,AWI3903,4/7/2021 11:23:45,-77.60460485,39.29273559
13047,AWI876A,4/7/2021 11:23:45,-76.85067328,39.07307985
13429,DAL151,4/7/2021 11:23:45,-77.40292633,38.84707498
13796,DAL2039,4/7/2021 11:23:45,-76.53380925,38.75030664
14076,DAL1561,4/7/2021 11:23:45,-77.15166461,39.32810557
14651,DAL1437,4/7/2021 11:23:45,-77.4758753,39.44860357
414,AAL1435,4/7/2021 11:23:46,-76.65917148,38.80734314
834,AAL1202,4/7/2021 11:23:46,-77.48977106,38.97955857
1189,AAL1678,4/7/2021 11:23:46,-77.2510177,39.23563498
1749,AAL1710,4/7/2021 11:23:46,-77.41376843,38.71039322
2108,AAL1936,4/7/2021 11:23:46,-77.57098608,38.59520002
2385,AAL1970,4/7/2021 11:23:46,-76.56465204,38.78363156
2700,AAL2129,4/7/2021 11:23:46,-76.53630236,38.79778426
3119,AAL1992,4/7/2021 11:23:46,-76.69912522,39.26456429
3781,AAL2056,4/7/2021 11:23:46,-76.73171574,39.24288949
4340,AAL2072,4/7/2021 11:23:46,-76.49255241,38.75724909
4671,AAL2262,4/7/2021 11:23:46,-77.91753356,39.35819186
4891,AAL324,4/7/2021 11:23:46,-76.91719531,38.94410467
5246,AAL327,4/7/2021 11:23:46,-77.61560548,38.96964038
5683,AAL2149,4/7/2021 11:23:46,-76.93464475,39.02220954
6091,AAL2248,4/7/2021 11:23:46,-77.1024307,39.07828103
6550,AAY1622,4/7/2021 11:23:46,-76.46959898,38.76241216
6799,ASH6006,4/7/2021 11:23:46,-77.56230544,38.87118562
7235,ASH6154,4/7/2021 11:23:46,-77.62149719,38.9268092
7463,AMX409,4/7/2021 11:23:46,-76.62994814,39.3088308
8077,ASH6263,4/7/2021 11:23:46,-77.62410157,38.93940813
8350,ASH6301,4/7/2021 11:23:46,-77.15726191,39.32463309
8940,ASQ4103,4/7/2021 11:23:46,-76.0898797,38.95709515
9140,ASQ4242,4/7/2021 11:23:46,-76.73283972,39.1102506
9583,ASQ4457,4/7/2021 11:23:46,-78.00058499,39.32526835
9829,ASQ4255,4/7/2021 11:23:46,-76.28730546,39.10029932
10057,AWI3982,4/7/2021 11:23:46,-77.70768449,38.58970158
10262,ASQ5146,4/7/2021 11:23:46,-76.22350513,38.84426226
10665,AWI4057,4/7/2021 11:23:46,-77.47369112,38.92432957
11016,ASQ5132,4/7/2021 11:23:46,-77.24270598,39.24306991
11568,DAL1469,4/7/2021 11:23:46,-77.58895844,38.9612494
11961,ASQ5477,4/7/2021 11:23:46,-77.98117875,39.33214401
12281,AWI4121,4/7/2021 11:23:46,-77.48401983,38.92028841
12612,AWI3903,4/7/2021 11:23:46,-77.60660641,39.29468038
13048,AWI876A,4/7/2021 11:23:46,-76.8475012,39.07347502
13430,DAL151,4/7/2021 11:23:46,-77.40490088,38.84510124
13797,DAL2039,4/7/2021 11:23:46,-76.53070549,38.75095342
14077,DAL1561,4/7/2021 11:23:46,-77.1536793,39.32616984
14652,DAL1437,4/7/2021 11:23:46,-77.47266307,39.44856344
415,AAL1435,4/7/2021 11:23:47,-76.65694742,38.80914969
835,AAL1202,4/7/2021 11:23:47,-77.49296444,38.97928542
1190,AAL1678,4/7/2021 11:23:47,-77.2530306,39.23369557
1750,AAL1710,4/7/2021 11:23:47,-77.41513099,38.70812293
2109,AAL1936,4/7/2021 11:23:47,-77.572587,38.59302302
2386,AAL1970,4/7/2021 11:23:47,-76.56183387,38.78483389
2701,AAL2129,4/7/2021 11:23:47,-76.53949287,38.79807771
3120,AAL1992,4/7/2021 11:23:47,-76.70158797,39.26296703
3782,AAL2056,4/7/2021 11:23:47,-76.73418832,39.24130086
4341,AAL2072,4/7/2021 11:23:47,-76.48943383,38.75785089
4672,AAL2262,4/7/2021 11:23:47,-77.92038959,39.35705438
4892,AAL324,4/7/2021 11:23:47,-76.91625157,38.94171619
5247,AAL327,4/7/2021 11:23:47,-77.6126752,38.96861639
5684,AAL2149,4/7/2021 11:23:47,-76.93145999,39.02253776
6092,AAL2248,4/7/2021 11:23:47,-77.1042261,39.07621285
6551,AAY1622,4/7/2021 11:23:47,-76.46649127,38.7630472
6800,ASH6006,4/7/2021 11:23:47,-77.55939672,38.87224758
7236,ASH6154,4/7/2021 11:23:47,-77.61925748,38.92501738
7464,AMX409,4/7/2021 11:23:47,-76.63242277,39.30724558
8078,ASH6263,4/7/2021 11:23:47,-77.62208401,38.93746348
8351,ASH6301,4/7/2021 11:23:47,-77.15929225,39.32270706
8941,ASQ4103,4/7/2021 11:23:47,-76.08823638,38.95924178
9141,ASQ4242,4/7/2021 11:23:47,-76.73503224,39.10842853
9584,ASQ4457,4/7/2021 11:23:47,-78.00344805,39.32414095
9830,ASQ4255,4/7/2021 11:23:47,-76.28514184,39.10214228
10058,AWI3982,4/7/2021 11:23:47,-77.71005672,38.58800816
10263,ASQ5146,4/7/2021 11:23:47,-76.22121847,38.84601982
10666,AWI4057,4/7/2021 11:23:47,-77.47662376,38.92330903
11017,ASQ5132,4/7/2021 11:23:47,-77.24471141,39.24112607
11569,DAL1469,4/7/2021 11:23:47,-77.58604741,38.96019263
11962,ASQ5477,4/7/2021 11:23:47,-77.98405125,39.33103117
12282,AWI4121,4/7/2021 11:23:47,-77.48700951,38.91937389
12613,AWI3903,4/7/2021 11:23:47,-77.60860798,39.29662511
13049,AWI876A,4/7/2021 11:23:47,-76.84432913,39.07387018
13431,DAL151,4/7/2021 11:23:47,-77.40687544,38.84312745
13798,DAL2039,4/7/2021 11:23:47,-76.52760172,38.7516002
14078,DAL1561,4/7/2021 11:23:47,-77.155694,39.32423406
14653,DAL1437,4/7/2021 11:23:47,-77.46945083,39.44852331
416,AAL1435,4/7/2021 11:23:48,-76.65472335,38.81095621
836,AAL1202,4/7/2021 11:23:48,-77.49615782,38.97901227
1191,AAL1678,4/7/2021 11:23:48,-77.2550435,39.23175611
1751,AAL1710,4/7/2021 11:23:48,-77.41649355,38.70585257
2110,AAL1936,4/7/2021 11:23:48,-77.57418792,38.59084597
2387,AAL1970,4/7/2021 11:23:48,-76.5590157,38.7860362
2702,AAL2129,4/7/2021 11:23:48,-76.54268339,38.79837117
3121,AAL1992,4/7/2021 11:23:48,-76.70405073,39.26136973
3783,AAL2056,4/7/2021 11:23:48,-76.73666091,39.2397122
4342,AAL2072,4/7/2021 11:23:48,-76.48631524,38.7584527
4673,AAL2262,4/7/2021 11:23:48,-77.92324563,39.35591689
4893,AAL324,4/7/2021 11:23:48,-76.91530784,38.93932764
5248,AAL327,4/7/2021 11:23:48,-77.60974492,38.96759239
5685,AAL2149,4/7/2021 11:23:48,-76.92827524,39.02286598
6093,AAL2248,4/7/2021 11:23:48,-77.10602149,39.07414462
6552,AAY1622,4/7/2021 11:23:48,-76.46338356,38.76368224
6801,ASH6006,4/7/2021 11:23:48,-77.556488,38.87330951
7237,ASH6154,4/7/2021 11:23:48,-77.61701777,38.92322552
7465,AMX409,4/7/2021 11:23:48,-76.6348974,39.30566032
8079,ASH6263,4/7/2021 11:23:48,-77.62006644,38.93551878
8352,ASH6301,4/7/2021 11:23:48,-77.16132259,39.32078099
8942,ASQ4103,4/7/2021 11:23:48,-76.08659307,38.96138833
9142,ASQ4242,4/7/2021 11:23:48,-76.73722475,39.10660642
9585,ASQ4457,4/7/2021 11:23:48,-78.00631111,39.32301353
9831,ASQ4255,4/7/2021 11:23:48,-76.28297822,39.10398519
10059,AWI3982,4/7/2021 11:23:48,-77.71242895,38.5863147
10264,ASQ5146,4/7/2021 11:23:48,-76.21893182,38.84777734
10667,AWI4057,4/7/2021 11:23:48,-77.4795564,38.92228847
11018,ASQ5132,4/7/2021 11:23:48,-77.24671684,39.23918218
11570,DAL1469,4/7/2021 11:23:48,-77.58313637,38.95913584
11963,ASQ5477,4/7/2021 11:23:48,-77.98692374,39.32991831
12283,AWI4121,4/7/2021 11:23:48,-77.49001548,38.91849182
12614,AWI3903,4/7/2021 11:23:48,-77.61060954,39.2985698
13050,AWI876A,4/7/2021 11:23:48,-76.841156,39.07426023
13432,DAL151,4/7/2021 11:23:48,-77.40884999,38.8411536
13799,DAL2039,4/7/2021 11:23:48,-76.52449796,38.75224697
14079,DAL1561,4/7/2021 11:23:48,-77.15770869,39.32229822
14654,DAL1437,4/7/2021 11:23:48,-77.4662386,39.44848317
417,AAL1435,4/7/2021 11:23:49,-76.65249928,38.81276267
837,AAL1202,4/7/2021 11:23:49,-77.49935121,38.97873912
1192,AAL1678,4/7/2021 11:23:49,-77.2570564,39.2298166
1752,AAL1710,4/7/2021 11:23:49,-77.41785612,38.70358214
2111,AAL1936,4/7/2021 11:23:49,-77.57578883,38.58866884
2388,AAL1970,4/7/2021 11:23:49,-76.55619753,38.7872385
2703,AAL2129,4/7/2021 11:23:49,-76.54587802,38.79861
3122,AAL1992,4/7/2021 11:23:49,-76.70651348,39.25977239
3784,AAL2056,4/7/2021 11:23:49,-76.73913349,39.23812351
4343,AAL2072,4/7/2021 11:23:49,-76.48319666,38.75905449
4674,AAL2262,4/7/2021 11:23:49,-77.92610167,39.35477937
4894,AAL324,4/7/2021 11:23:49,-76.9143641,38.93693901
5249,AAL327,4/7/2021 11:23:49,-77.60681464,38.96656838
5686,AAL2149,4/7/2021 11:23:49,-76.92509048,39.02319419
6094,AAL2248,4/7/2021 11:23:49,-77.10781689,39.07207633
6553,AAY1622,4/7/2021 11:23:49,-76.46027585,38.76431727
6802,ASH6006,4/7/2021 11:23:49,-77.55357929,38.87437144
7238,ASH6154,4/7/2021 11:23:49,-77.61477807,38.92143361
7466,AMX409,4/7/2021 11:23:49,-76.63737203,39.30407503
8080,ASH6263,4/7/2021 11:23:49,-77.61804888,38.93357403
8353,ASH6301,4/7/2021 11:23:49,-77.16335292,39.31885486
8943,ASQ4103,4/7/2021 11:23:49,-76.08494975,38.96353483
9143,ASQ4242,4/7/2021 11:23:49,-76.73941727,39.10478426
9586,ASQ4457,4/7/2021 11:23:49,-78.00917418,39.3218861
9832,ASQ4255,4/7/2021 11:23:49,-76.2808146,39.10582806
10060,AWI3982,4/7/2021 11:23:49,-77.71480118,38.5846212
10265,ASQ5146,4/7/2021 11:23:49,-76.21664517,38.84953481
10668,AWI4057,4/7/2021 11:23:49,-77.48248904,38.9212679
11019,ASQ5132,4/7/2021 11:23:49,-77.24872227,39.23723824
11571,DAL1469,4/7/2021 11:23:49,-77.58022534,38.95807904
11964,ASQ5477,4/7/2021 11:23:49,-77.98979624,39.32880544
12284,AWI4121,4/7/2021 11:23:49,-77.49302145,38.91760973
12615,AWI3903,4/7/2021 11:23:49,-77.61261111,39.30051443
13051,AWI876A,4/7/2021 11:23:49,-76.83798283,39.07465001
13433,DAL151,4/7/2021 11:23:49,-77.41082455,38.8391797
13800,DAL2039,4/7/2021 11:23:49,-76.52139216,38.75288761
14080,DAL1561,4/7/2021 11:23:49,-77.15972339,39.32036233
14655,DAL1437,4/7/2021 11:23:49,-77.46302636,39.44844304
418,AAL1435,4/7/2021 11:23:50,-76.65027522,38.81456909
838,AAL1202,4/7/2021 11:23:50,-77.50254459,38.97846597
1193,AAL1678,4/7/2021 11:23:50,-77.2590693,39.22787703
1753,AAL1710,4/7/2021 11:23:50,-77.41921868,38.70131164
2112,AAL1936,4/7/2021 11:23:50,-77.57738975,38.58649165
2389,AAL1970,4/7/2021 11:23:50,-76.55337936,38.78844077
2704,AAL2129,4/7/2021 11:23:50,-76.54909068,38.79861
3123,AAL1992,4/7/2021 11:23:50,-76.70897623,39.25817502
3785,AAL2056,4/7/2021 11:23:50,-76.74160608,39.23653477
4344,AAL2072,4/7/2021 11:23:50,-76.48007808,38.75965628
4675,AAL2262,4/7/2021 11:23:50,-77.9289577,39.35364184
4895,AAL324,4/7/2021 11:23:50,-76.91342037,38.93455029
5250,AAL327,4/7/2021 11:23:50,-77.60388436,38.96554435
5687,AAL2149,4/7/2021 11:23:50,-76.92190573,39.02352241
6095,AAL2248,4/7/2021 11:23:50,-77.10961228,39.07000797
6554,AAY1622,4/7/2021 11:23:50,-76.45716814,38.76495229
6803,ASH6006,4/7/2021 11:23:50,-77.55067057,38.87543334
7239,ASH6154,4/7/2021 11:23:50,-77.61253836,38.91964166
7467,AMX409,4/7/2021 11:23:50,-76.63984666,39.30248971
8081,ASH6263,4/7/2021 11:23:50,-77.61603132,38.93162922
8354,ASH6301,4/7/2021 11:23:50,-77.16538326,39.31692868
8944,ASQ4103,4/7/2021 11:23:50,-76.08330644,38.96568125
9144,ASQ4242,4/7/2021 11:23:50,-76.74160979,39.10296205
9587,ASQ4457,4/7/2021 11:23:50,-78.01203724,39.32075864
9833,ASQ4255,4/7/2021 11:23:50,-76.27865099,39.10767087
10061,AWI3982,4/7/2021 11:23:50,-77.71717341,38.58292766
10266,ASQ5146,4/7/2021 11:23:50,-76.21435851,38.85129224
10669,AWI4057,4/7/2021 11:23:50,-77.48542168,38.92024731
11020,ASQ5132,4/7/2021 11:23:50,-77.2507277,39.23529424
11572,DAL1469,4/7/2021 11:23:50,-77.57731431,38.95702222
11965,ASQ5477,4/7/2021 11:23:50,-77.99266873,39.32769254
12285,AWI4121,4/7/2021 11:23:50,-77.49602741,38.91672764
12616,AWI3903,4/7/2021 11:23:50,-77.61461267,39.30245901
13052,AWI876A,4/7/2021 11:23:50,-76.83480965,39.07503979
13434,DAL151,4/7/2021 11:23:50,-77.4127991,38.83720574
13801,DAL2039,4/7/2021 11:23:50,-76.5182768,38.75349955
14081,DAL1561,4/7/2021 11:23:50,-77.16173808,39.31842639
14656,DAL1437,4/7/2021 11:23:50,-77.45981413,39.44840291
419,AAL1435,4/7/2021 11:23:51,-76.64805115,38.81637547
839,AAL1202,4/7/2021 11:23:51,-77.50573797,38.97819282
1194,AAL1678,4/7/2021 11:23:51,-77.26108953,39.22594199
1754,AAL1710,4/7/2021 11:23:51,-77.42058124,38.69904106
2113,AAL1936,4/7/2021 11:23:51,-77.57899067,38.5843144
2390,AAL1970,4/7/2021 11:23:51,-76.55135093,38.79012334
2705,AAL2129,4/7/2021 11:23:51,-76.55230333,38.79861
3124,AAL1992,4/7/2021 11:23:51,-76.71143899,39.25657761
3786,AAL2056,4/7/2021 11:23:51,-76.74407866,39.23494601
4345,AAL2072,4/7/2021 11:23:51,-76.47695949,38.76025807
4676,AAL2262,4/7/2021 11:23:51,-77.93181374,39.35250429
4896,AAL324,4/7/2021 11:23:51,-76.91247663,38.9321615
5251,AAL327,4/7/2021 11:23:51,-77.60095408,38.96452031
5688,AAL2149,4/7/2021 11:23:51,-76.91872097,39.02385062
6096,AAL2248,4/7/2021 11:23:51,-77.11140767,39.06793955
6555,AAY1622,4/7/2021 11:23:51,-76.45406042,38.76558731
6804,ASH6006,4/7/2021 11:23:51,-77.54776186,38.87649523
7240,ASH6154,4/7/2021 11:23:51,-77.61029865,38.91784966
7468,AMX409,4/7/2021 11:23:51,-76.64232129,39.30090434
8082,ASH6263,4/7/2021 11:23:51,-77.61401376,38.92968437
8355,ASH6301,4/7/2021 11:23:51,-77.1674136,39.31500245
8945,ASQ4103,4/7/2021 11:23:51,-76.08166312,38.96782761
9145,ASQ4242,4/7/2021 11:23:51,-76.74380231,39.1011398
9588,ASQ4457,4/7/2021 11:23:51,-78.0149003,39.31963117
9834,ASQ4255,4/7/2021 11:23:51,-76.27648737,39.10951364
10062,AWI3982,4/7/2021 11:23:51,-77.71954564,38.58123408
10267,ASQ5146,4/7/2021 11:23:51,-76.21207186,38.85304963
10670,AWI4057,4/7/2021 11:23:51,-77.48835432,38.9192267
11021,ASQ5132,4/7/2021 11:23:51,-77.25273313,39.23335019
11573,DAL1469,4/7/2021 11:23:51,-77.57440327,38.95596539
11966,ASQ5477,4/7/2021 11:23:51,-77.99554122,39.32657963
12286,AWI4121,4/7/2021 11:23:51,-77.49903338,38.91584554
12617,AWI3903,4/7/2021 11:23:51,-77.61661424,39.30440353
13053,AWI876A,4/7/2021 11:23:51,-76.83163647,39.07542957
13435,DAL151,4/7/2021 11:23:51,-77.41477365,38.83523173
13802,DAL2039,4/7/2021 11:23:51,-76.51516145,38.75411148
14082,DAL1561,4/7/2021 11:23:51,-77.16375278,39.31649039
14657,DAL1437,4/7/2021 11:23:51,-77.45660189,39.44836278
420,AAL1435,4/7/2021 11:23:52,-76.64582708,38.8181818
840,AAL1202,4/7/2021 11:23:52,-77.50893135,38.97791966
1195,AAL1678,4/7/2021 11:23:52,-77.26311015,39.22400714
1755,AAL1710,4/7/2021 11:23:52,-77.4219438,38.69677042
2114,AAL1936,4/7/2021 11:23:52,-77.58059159,38.58213707
2391,AAL1970,4/7/2021 11:23:52,-76.55053998,38.7925463
2706,AAL2129,4/7/2021 11:23:52,-76.55551599,38.79861
3125,AAL1992,4/7/2021 11:23:52,-76.71390174,39.25498017
3787,AAL2056,4/7/2021 11:23:52,-76.74655125,39.2333572
4346,AAL2072,4/7/2021 11:23:52,-76.47384091,38.76085985
4677,AAL2262,4/7/2021 11:23:52,-77.93466978,39.35136672
4897,AAL324,4/7/2021 11:23:52,-76.91153289,38.92977262
5252,AAL327,4/7/2021 11:23:52,-77.59802241,38.96349867
5689,AAL2149,4/7/2021 11:23:52,-76.91553621,39.02417883
6097,AAL2248,4/7/2021 11:23:52,-77.11320307,39.06587108
6556,AAY1622,4/7/2021 11:23:52,-76.45095271,38.76622233
6805,ASH6006,4/7/2021 11:23:52,-77.54485314,38.87755711
7241,ASH6154,4/7/2021 11:23:52,-77.60805895,38.91605761
7469,AMX409,4/7/2021 11:23:52,-76.64479592,39.29931894
8083,ASH6263,4/7/2021 11:23:52,-77.61233874,38.92757877
8356,ASH6301,4/7/2021 11:23:52,-77.16944394,39.31307616
8946,ASQ4103,4/7/2021 11:23:52,-76.0800198,38.96997391
9146,ASQ4242,4/7/2021 11:23:52,-76.74599483,39.0993175
9589,ASQ4457,4/7/2021 11:23:52,-78.01776336,39.31850368
9835,ASQ4255,4/7/2021 11:23:52,-76.27432375,39.11135636
10063,AWI3982,4/7/2021 11:23:52,-77.72191786,38.57954046
10268,ASQ5146,4/7/2021 11:23:52,-76.2097852,38.85480697
10671,AWI4057,4/7/2021 11:23:52,-77.49128695,38.91820608
11022,ASQ5132,4/7/2021 11:23:52,-77.25473856,39.23140608
11574,DAL1469,4/7/2021 11:23:52,-77.57149224,38.95490854
11967,ASQ5477,4/7/2021 11:23:52,-77.99841372,39.3254667
12287,AWI4121,4/7/2021 11:23:52,-77.50203935,38.91496342
12618,AWI3903,4/7/2021 11:23:52,-77.61864289,39.30633108
13054,AWI876A,4/7/2021 11:23:52,-76.82846329,39.07581934
13436,DAL151,4/7/2021 11:23:52,-77.41674821,38.83325766
13803,DAL2039,4/7/2021 11:23:52,-76.5120461,38.75472341
14083,DAL1561,4/7/2021 11:23:52,-77.16577998,39.31456219
14658,DAL1437,4/7/2021 11:23:52,-77.45338966,39.44832265
421,AAL1435,4/7/2021 11:23:53,-76.64360302,38.81998808
841,AAL1202,4/7/2021 11:23:53,-77.51212473,38.97764651
1196,AAL1678,4/7/2021 11:23:53,-77.26513077,39.22207224
1756,AAL1710,4/7/2021 11:23:53,-77.42330636,38.6944997
2115,AAL1936,4/7/2021 11:23:53,-77.5821925,38.57995969
2392,AAL1970,4/7/2021 11:23:53,-76.54972903,38.79496917
2707,AAL2129,4/7/2021 11:23:53,-76.55872864,38.79861
3126,AAL1992,4/7/2021 11:23:53,-76.7163645,39.25338268
3788,AAL2056,4/7/2021 11:23:53,-76.74902383,39.23176836
4347,AAL2072,4/7/2021 11:23:53,-76.47072232,38.76146162
4678,AAL2262,4/7/2021 11:23:53,-77.93752581,39.35022913
4898,AAL324,4/7/2021 11:23:53,-76.91058916,38.92738367
5253,AAL327,4/7/2021 11:23:53,-77.5950898,38.96247864
5690,AAL2149,4/7/2021 11:23:53,-76.91235146,39.02450704
6098,AAL2248,4/7/2021 11:23:53,-77.11499846,39.06380254
6557,AAY1622,4/7/2021 11:23:53,-76.447845,38.76685734
6806,ASH6006,4/7/2021 11:23:53,-77.54194442,38.87861896
7242,ASH6154,4/7/2021 11:23:53,-77.60581924,38.91426552
7470,AMX409,4/7/2021 11:23:53,-76.64727161,39.2977345
8084,ASH6263,4/7/2021 11:23:53,-77.6110693,38.92528286
8357,ASH6301,4/7/2021 11:23:53,-77.17147427,39.31114982
8947,ASQ4103,4/7/2021 11:23:53,-76.07837649,38.97212014
9147,ASQ4242,4/7/2021 11:23:53,-76.74818735,39.09749515
9836,ASQ4255,4/7/2021 11:23:53,-76.27216013,39.11319904
10064,AWI3982,4/7/2021 11:23:53,-77.72429009,38.5778468
10269,ASQ5146,4/7/2021 11:23:53,-76.20749855,38.85656427
10672,AWI4057,4/7/2021 11:23:53,-77.49421959,38.91718545
11023,ASQ5132,4/7/2021 11:23:53,-77.25674399,39.22946192
11575,DAL1469,4/7/2021 11:23:53,-77.56858121,38.95385167
11968,ASQ5477,4/7/2021 11:23:53,-78.00128621,39.32435375
12288,AWI4121,4/7/2021 11:23:53,-77.50504532,38.9140813
12619,AWI3903,4/7/2021 11:23:53,-77.62067681,39.30825529
13055,AWI876A,4/7/2021 11:23:53,-76.82529011,39.07620912
13437,DAL151,4/7/2021 11:23:53,-77.41872276,38.83128354
13804,DAL2039,4/7/2021 11:23:53,-76.50893075,38.75533534
14084,DAL1561,4/7/2021 11:23:53,-77.16781367,39.312638
14659,DAL1437,4/7/2021 11:23:53,-77.45017743,39.44828252
422,AAL1435,4/7/2021 11:23:54,-76.64137895,38.82179432
842,AAL1202,4/7/2021 11:23:54,-77.51531812,38.97737335
1197,AAL1678,4/7/2021 11:23:54,-77.26715138,39.22013728
1757,AAL1710,4/7/2021 11:23:54,-77.42466892,38.69222891
2116,AAL1936,4/7/2021 11:23:54,-77.58379342,38.57778223
2393,AAL1970,4/7/2021 11:23:54,-76.54891808,38.79739197
2708,AAL2129,4/7/2021 11:23:54,-76.5619413,38.79861
3127,AAL1992,4/7/2021 11:23:54,-76.71882725,39.25178517
3789,AAL2056,4/7/2021 11:23:54,-76.75149641,39.23017949
4348,AAL2072,4/7/2021 11:23:54,-76.46760374,38.76206339
4679,AAL2262,4/7/2021 11:23:54,-77.9403835,39.349094
4899,AAL324,4/7/2021 11:23:54,-76.90964542,38.92499463
5254,AAL327,4/7/2021 11:23:54,-77.59215719,38.96145859
5691,AAL2149,4/7/2021 11:23:54,-76.9091667,39.02483525
6099,AAL2248,4/7/2021 11:23:54,-77.11679386,39.06173394
6558,AAY1622,4/7/2021 11:23:54,-76.44473729,38.76749234
6807,ASH6006,4/7/2021 11:23:54,-77.53903571,38.87968081
7243,ASH6154,4/7/2021 11:23:54,-77.60385954,38.91229621
7471,AMX409,4/7/2021 11:23:54,-76.64974954,39.29615212
8085,ASH6263,4/7/2021 11:23:54,-77.60979985,38.92298688
8358,ASH6301,4/7/2021 11:23:54,-77.17350461,39.30922343
8948,ASQ4103,4/7/2021 11:23:54,-76.07673317,38.97426631
9148,ASQ4242,4/7/2021 11:23:54,-76.75037987,39.09567275
9837,ASQ4255,4/7/2021 11:23:54,-76.26999652,39.11504166
10065,AWI3982,4/7/2021 11:23:54,-77.72666232,38.5761531
10270,ASQ5146,4/7/2021 11:23:54,-76.2052119,38.85832153
10673,AWI4057,4/7/2021 11:23:54,-77.49715223,38.9161648
11024,ASQ5132,4/7/2021 11:23:54,-77.25874942,39.22751771
11576,DAL1469,4/7/2021 11:23:54,-77.56567017,38.95279479
11969,ASQ5477,4/7/2021 11:23:54,-78.00415871,39.32324079
12289,AWI4121,4/7/2021 11:23:54,-77.50805128,38.91319916
12620,AWI3903,4/7/2021 11:23:54,-77.62271073,39.31017944
13056,AWI876A,4/7/2021 11:23:54,-76.82211693,39.07659889
13438,DAL151,4/7/2021 11:23:54,-77.42069732,38.82930936
13805,DAL2039,4/7/2021 11:23:54,-76.5058154,38.75594726
14085,DAL1561,4/7/2021 11:23:54,-77.16984735,39.31071377
14660,DAL1437,4/7/2021 11:23:54,-77.44696519,39.44824238
423,AAL1435,4/7/2021 11:23:55,-76.63915489,38.82360051
843,AAL1202,4/7/2021 11:23:55,-77.5185115,38.97710019
1198,AAL1678,4/7/2021 11:23:55,-77.269172,39.21820227
1758,AAL1710,4/7/2021 11:23:55,-77.42603148,38.68995804
2117,AAL1936,4/7/2021 11:23:55,-77.58539434,38.57560471
2394,AAL1970,4/7/2021 11:23:55,-76.54810713,38.79981468
2709,AAL2129,4/7/2021 11:23:55,-76.56515395,38.79861
3128,AAL1992,4/7/2021 11:23:55,-76.72129001,39.25018761
3790,AAL2056,4/7/2021 11:23:55,-76.753969,39.22859057
4349,AAL2072,4/7/2021 11:23:55,-76.46448516,38.76266516
4680,AAL2262,4/7/2021 11:23:55,-77.9432414,39.34795918
4900,AAL324,4/7/2021 11:23:55,-76.90870168,38.92260551
5255,AAL327,4/7/2021 11:23:55,-77.58922458,38.96043853
5692,AAL2149,4/7/2021 11:23:55,-76.90598195,39.02516346
6100,AAL2248,4/7/2021 11:23:55,-77.11858925,39.05966528
6559,AAY1622,4/7/2021 11:23:55,-76.44162958,38.76812734
6808,ASH6006,4/7/2021 11:23:55,-77.53612545,38.88074006
7244,ASH6154,4/7/2021 11:23:55,-77.60206133,38.91022466
7472,AMX409,4/7/2021 11:23:55,-76.65222747,39.2945697
8086,ASH6263,4/7/2021 11:23:55,-77.60853041,38.92069083
8359,ASH6301,4/7/2021 11:23:55,-77.17553495,39.30729699
8949,ASQ4103,4/7/2021 11:23:55,-76.07508986,38.97641241
9149,ASQ4242,4/7/2021 11:23:55,-76.75257238,39.09385031
9838,ASQ4255,4/7/2021 11:23:55,-76.2678329,39.11688424
10066,AWI3982,4/7/2021 11:23:55,-77.72903455,38.57445936
10271,ASQ5146,4/7/2021 11:23:55,-76.20292524,38.86007874
10674,AWI4057,4/7/2021 11:23:55,-77.50013205,38.91523854
11025,ASQ5132,4/7/2021 11:23:55,-77.26075485,39.22557344
11577,DAL1469,4/7/2021 11:23:55,-77.56275914,38.95173789
11970,ASQ5477,4/7/2021 11:23:55,-78.0070312,39.32212781
12290,AWI4121,4/7/2021 11:23:55,-77.51105725,38.91231701
12621,AWI3903,4/7/2021 11:23:55,-77.62474465,39.31210355
13057,AWI876A,4/7/2021 11:23:55,-76.81894375,39.07698866
13439,DAL151,4/7/2021 11:23:55,-77.42267187,38.82733513
13806,DAL2039,4/7/2021 11:23:55,-76.50270005,38.75655917
14086,DAL1561,4/7/2021 11:23:55,-77.17188103,39.30878947
14661,DAL1437,4/7/2021 11:23:55,-77.44375296,39.44820225
424,AAL1435,4/7/2021 11:23:56,-76.63693082,38.82540666
844,AAL1202,4/7/2021 11:23:56,-77.52170488,38.97682704
1199,AAL1678,4/7/2021 11:23:56,-77.27119262,39.2162672
